fuzzy_name	season	compound_mean_mean	compound_mean_std	user_count	Player	From	To	Pos_x	Ht	Wt	Birth Date	Colleges	Race	Rk	Pos_y	Age	G	MP	PER	TS%	3PAr	FTr	ORB%	DRB%	TRBP	ASTP	STLP	BLKP	TOV%	USG%	OWS	DWS	WS	WS/48	OBPM	DBPM	BPM	VORP	Tm	FG	FGA	FG%	3P	3PA	ThreePP	2P	2PA	2P%	eFG%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PPG	year	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	white_black_diff	height_dummies
d'angelo russell	2015	0.1418336537605697	0.40353379469119155	214	d'angelo russell	2016	2018	G	77	195	23-Feb-96	Ohio State University	B	385	PG	19	80	2259	13.2	0.507	0.387	0.19899999999999998	2.2	11.2	6.5	21.2	2.1	0.5	15.9	24.1	-0.7	0.7	0.0	0.001	-0.2	-1.7	-1.8	0.1	LAL	4.9	12.0	0.41	1.6	4.6	0.35100000000000003	3.3	7.3	0.447	0.478	1.8	2.4	0.737	0.6	2.8	3.4	3.3	1.2	0.2	2.5	1.8	13.2	2016	17	13189366	55.0	6.7	0.4802	0	7.381465517241381	0.0	48.3	medium
d'angelo russell	2016	0.1418336537605697	0.40353379469119155	214	d'angelo russell	2016	2018	G	77	195	23-Feb-96	Ohio State University	B	389	PG	20	63	1811	15.3	0.518	0.44299999999999995	0.217	1.8	11.9	6.7	26.8	2.3	0.7	15.6	26.6	0.3	1.0	1.3	0.033	1.1	-1.6	-0.5	0.7	LAL	5.6	13.8	0.405	2.1	6.1	0.35200000000000004	3.4	7.7	0.447	0.483	2.3	3.0	0.782	0.5	3.0	3.5	4.8	1.4	0.3	2.8	2.1	15.6	2017	26	13189366	55.0	6.7	0.4802	1	6.381465517241381	0.0	48.3	medium
d'angelo russell	2017	0.11252550778628005	0.43373962687128087	191	d'angelo russell	2016	2018	G	77	195	23-Feb-96	Ohio State University	B	437	PG	21	48	1234	15.2	0.509	0.414	0.195	2.6	13.8	8.1	35.7	1.4	1.0	16.8	30.8	-0.5	0.9	0.4	0.013999999999999999	0.8	-1.2	-0.4	0.5	BRK	5.8	14.0	0.414	1.9	5.8	0.324	3.9	8.2	0.47700000000000004	0.48100000000000004	2.0	2.7	0.74	0.6	3.3	3.9	5.2	0.8	0.4	3.1	1.9	15.5	2018	28	20031443	58.7	17.1	0.6183	2	5.381465517241381	0.0	41.6	medium
damian lillard	2015	0.08656743773344361	0.42036775065447957	912	damian lillard	2013	2018	G	75	195	15-Jul-90	Weber State University	B	266	PG	25	75	2676	22.2	0.56	0.414	0.315	1.8	10.4	6.1	33.6	1.2	0.8	12.6	31.3	7.7	1.4	9.2	0.165	5.9	-2.2	3.7	3.8	POR	8.2	19.7	0.419	3.1	8.1	0.375	5.2	11.5	0.45	0.49700000000000005	5.5	6.2	0.892	0.6	3.4	4.0	6.8	0.9	0.4	3.2	2.2	25.1	2016	44	2351319	81.9	2.8	0.5833	3	1.3814655172413808	0.0	79.10000000000001	medium
damian lillard	2016	0.08660355801140528	0.42054211190146235	914	damian lillard	2013	2018	G	75	195	15-Jul-90	Weber State University	B	266	PG	26	75	2694	24.1	0.586	0.389	0.366	1.9	13.3	7.6	28.7	1.3	0.6	10.2	31.5	8.8	1.5	10.4	0.185	6.4	-2.0	4.3	4.3	POR	8.8	19.8	0.444	2.9	7.7	0.37	6.0	12.1	0.49200000000000005	0.516	6.5	7.3	0.895	0.6	4.3	4.9	5.9	0.9	0.3	2.6	2.0	27.0	2017	41	2351319	81.9	2.8	0.5833	4	0.3814655172413808	0.0	79.10000000000001	medium
damian lillard	2017	0.13741071917878858	0.4073163212409724	1743	damian lillard	2013	2018	G	75	195	15-Jul-90	Weber State University	B	298	PG	27	73	2670	25.2	0.594	0.445	0.38	2.6	10.6	6.6	30.9	1.4	0.8	11.1	30.6	9.9	2.7	12.6	0.22699999999999998	7.7	-1.0	6.7	5.9	POR	8.5	19.4	0.439	3.1	8.6	0.361	5.4	10.8	0.501	0.519	6.8	7.4	0.9159999999999999	0.8	3.6	4.5	6.6	1.1	0.4	2.8	1.6	26.9	2018	49	2351319	81.9	2.8	0.5833	5	0.0	0.6185344827586192	79.10000000000001	medium
damien wilkins	2017	0.2702500946969696	0.4035288023552855	88	damien wilkins	2005	2018	F-G	78	225	11-Jan-80	North Carolina State University, University of Georgia	B	516	SF	38	19	152	4.9	0.405	0.462	0.10300000000000001	3.7	8.1	5.9	7.8	0.7	0.6	10.9	13.4	-0.1	0.1	-0.1	-0.019	-4.4	-2.1	-6.5	-0.2	IND	0.7	2.1	0.33299999999999996	0.2	0.9	0.222	0.5	1.1	0.429	0.385	0.2	0.2	0.75	0.3	0.6	0.8	0.5	0.1	0.1	0.3	0.4	1.7	2018	48	1968768	77.4	14.9	0.2283	13	0.0	11.61853448275862	62.50000000000001	medium
daniel hamilton	2017	0.20815565749235476	0.435852353898979	109	daniel hamilton	2018	2018	G-F	79	195	8-Aug-95	University of Connecticut	B	192	SG	22	6	28	18.2	0.545	0.455	0.0	0.0	20.5	9.9	44.2	1.8	0.0	15.4	19.9	0.1	0.0	0.1	0.16899999999999998	0.8	-2.4	-1.6	0.0	OKC	0.8	1.8	0.455	0.3	0.8	0.4	0.5	1.0	0.5	0.545	0.0	0.0		0.0	0.8	0.8	1.3	0.2	0.0	0.3	0.3	2.0	2018	48	1337075	74.1	10.2	0.1051	0	4.381465517241381	0.0	63.89999999999999	medium
daniel theis	2017	0.1972078156834874	0.38976403190893677	201	daniel theis	2018	2018	C	81	215	4-Apr-92		W	476	C	25	63	936	16.1	0.616	0.249	0.348	10.7	21.2	16.0	9.1	1.6	4.3	17.2	15.5	1.6	1.9	3.5	0.17800000000000002	-0.8	3.4	2.6	1.1	BOS	2.0	3.7	0.541	0.3	0.9	0.31	1.7	2.8	0.617	0.579	1.0	1.3	0.753	1.4	2.9	4.3	0.9	0.5	0.8	0.9	2.5	5.3	2018	55	4728844	77.3	8.0	0.3815	0	1.3814655172413808	0.0	69.3	tall
danilo gallinari	2015	0.20247270114942525	0.44637531379662976	58	danilo gallinari	2009	2018	F	82	225	8-Aug-88		W	146	SF	27	53	1839	19.0	0.5820000000000001	0.341	0.617	3.1	14.0	8.5	11.8	1.1	0.8	8.0	23.0	5.5	0.9	6.3	0.165	2.9	-1.8	1.2	1.5	DEN	5.4	13.2	0.41	1.6	4.5	0.364	3.8	8.7	0.434	0.47200000000000003	7.1	8.2	0.868	1.0	4.3	5.3	2.5	0.8	0.4	1.5	1.6	19.5	2016	33	2752056	81.9	5.6	0.5638	7	0.0	0.6185344827586192	76.30000000000001	tall
danilo gallinari	2016	0.20247270114942525	0.44637531379662976	58	danilo gallinari	2009	2018	F	82	225	8-Aug-88		W	142	SF	28	63	2134	17.4	0.622	0.43200000000000005	0.516	2.0	14.7	8.4	9.1	0.9	0.5	8.2	20.0	6.2	0.7	6.8	0.154	2.9	-2.1	0.8	1.5	DEN	5.3	11.9	0.447	2.0	5.1	0.389	3.3	6.8	0.491	0.531	5.5	6.1	0.902	0.6	4.5	5.2	2.1	0.6	0.2	1.3	1.5	18.2	2017	40	2752056	81.9	5.6	0.5638	8	0.0	1.6185344827586192	76.30000000000001	tall
danilo gallinari	2017	0.08291113636363635	0.4419691229169455	110	danilo gallinari	2009	2018	F	82	225	8-Aug-88		W	168	SF	29	21	671	13.8	0.545	0.434	0.34	1.5	14.9	8.3	8.9	0.9	1.2	8.1	20.6	0.8	0.4	1.2	0.08800000000000001	0.0	-1.4	-1.4	0.1	LAC	4.9	12.2	0.39799999999999996	1.7	5.3	0.324	3.1	6.9	0.455	0.469	3.9	4.1	0.9309999999999999	0.4	4.4	4.8	2.0	0.6	0.5	1.2	1.4	15.3	2018	35	13189366	55.0	6.7	0.4802	9	0.0	2.618534482758619	48.3	tall
danny green	2015	0.14148781180685188	0.41431046890252515	633	danny green	2010	2018	G-F	78	215	22-Jun-87	University of North Carolina	B	165	SG	28	79	2062	10.5	0.49200000000000005	0.622	0.08199999999999999	2.7	13.6	8.4	9.3	2.0	2.4	11.4	14.6	0.2	4.1	4.2	0.099	-0.2	3.0	2.7	2.5	SAS	2.7	7.1	0.376	1.5	4.4	0.332	1.2	2.7	0.44799999999999995	0.48	0.4	0.6	0.7390000000000001	0.6	3.2	3.8	1.8	1.0	0.8	0.9	1.8	7.2	2016	67	2332345	80.1	6.7	0.1349	6	0.0	1.6185344827586192	73.39999999999999	medium
danny green	2016	0.14148781180685188	0.41431046890252515	633	danny green	2010	2018	G-F	78	215	22-Jun-87	University of North Carolina	B	163	SG	29	68	1807	10.1	0.537	0.693	0.071	2.0	11.8	7.0	9.6	2.0	2.6	14.1	13.5	0.4	3.0	3.4	0.09	-0.3	2.7	2.4	2.0	SAS	2.6	6.6	0.392	1.7	4.6	0.379	0.9	2.0	0.42	0.523	0.4	0.5	0.8440000000000001	0.5	2.8	3.3	1.8	1.0	0.8	1.1	1.8	7.3	2017	61	2332345	80.1	6.7	0.1349	7	0.0	2.618534482758619	73.39999999999999	medium
danny green	2017	0.1464986368434863	0.4180933478534011	1204	danny green	2010	2018	G-F	78	215	22-Jun-87	University of North Carolina	B	186	SG	30	70	1791	11.4	0.509	0.57	0.11599999999999999	2.5	13.0	7.7	8.9	1.8	3.7	11.2	16.6	0.1	2.9	2.9	0.078	-1.1	2.2	1.2	1.4	SAS	3.1	8.0	0.387	1.7	4.6	0.363	1.4	3.4	0.419	0.49	0.7	0.9	0.769	0.6	3.0	3.6	1.6	0.9	1.1	1.1	1.7	8.6	2018	47	2332345	80.1	6.7	0.1349	8	0.0	3.618534482758619	73.39999999999999	medium
dante cunningham	2017	0.08614458937198066	0.4228033506555068	69	dante cunningham	2010	2018	F	80	230	22-Apr-87	Villanova University	B	119	SF	30	73	1562	10.0	0.539	0.462	0.14300000000000002	5.5	14.9	10.3	4.3	1.2	1.5	7.9	11.6	1.1	1.3	2.4	0.07400000000000001	-1.4	0.1	-1.4	0.2	NOP	2.2	5.0	0.451	0.8	2.3	0.345	1.5	2.7	0.541	0.53	0.4	0.7	0.596	1.1	3.0	4.1	0.7	0.5	0.4	0.5	1.5	5.7	2018	48	1250247	58.2	34.9	0.66	8	0.0	3.618534482758619	23.300000000000004	tall
dante exum	2016	0.10102691992469338	0.3985831755015772	192	dante exum	2015	2018	G	78	190	13-Jul-95		B	128	PG	21	66	1228	8.5	0.521	0.41	0.201	2.9	9.3	6.2	14.1	0.9	0.8	16.8	18.1	-0.1	1.3	1.2	0.046	-2.0	-0.5	-2.5	-0.1	UTA	2.3	5.5	0.42700000000000005	0.7	2.3	0.295	1.7	3.2	0.519	0.488	0.9	1.1	0.795	0.5	1.5	2.0	1.7	0.3	0.2	1.2	2.2	6.2	2017	51	1154504	81.7	1.6	0.1022	2	5.381465517241381	0.0	80.10000000000001	medium
dante exum	2017	0.13559331132296587	0.42634151065835446	314	dante exum	2015	2018	G	78	190	13-Jul-95		B	153	PG	22	14	235	16.7	0.5660000000000001	0.207	0.35600000000000004	2.0	10.5	6.3	29.7	1.7	1.1	16.6	23.1	0.3	0.3	0.7	0.133	-0.5	-0.7	-1.2	0.0	UTA	3.0	6.2	0.483	0.4	1.3	0.278	2.6	4.9	0.536	0.511	1.8	2.2	0.8059999999999999	0.3	1.6	1.9	3.1	0.6	0.2	1.4	1.4	8.1	2018	48	1154504	81.7	1.6	0.1022	3	4.381465517241381	0.0	80.10000000000001	medium
danuel house	2016	0.10585608530243378	0.4525837825987211	856	danuel house	2017	2018	G	79	207	7-Jun-93	Texas A&M University	B	204	SG	23	1	1	12.2				0.0	100.0	56.4	0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.163	-16.4	-4.4	-20.8	0.0	WAS	0.0	0.0		0.0	0.0	0.3191177829099309	0.0	0.0			0.0	0.0		0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2017	49	6011752	55.1	25.4	0.3622	0	3.381465517241381	0.0	29.700000000000003	medium
danuel house	2017	0.09521222542735021	0.4384454114491452	1560	danuel house	2017	2018	G	79	207	7-Jun-93	Texas A&M University	B	228	SG	24	23	403	12.4	0.5329999999999999	0.45	0.24	3.4	17.0	10.1	9.4	0.8	1.2	7.2	16.2	0.4	0.1	0.6	0.066	-1.2	-1.5	-2.7	-0.1	PHO	2.4	5.6	0.434	0.7	2.5	0.259	1.8	3.1	0.5770000000000001	0.49200000000000005	1.1	1.3	0.8059999999999999	0.6	2.7	3.3	1.1	0.3	0.3	0.5	1.0	6.6	2018	21	4486153	78.7	5.2	0.0345	1	2.381465517241381	0.0	73.5	medium
dario saric	2016	0.21061207601811774	0.3874366358741773	432	dario saric	2017	2018	F	82	223	8-Apr-94		W	392	PF	22	81	2129	12.8	0.508	0.368	0.237	5.8	20.8	13.3	14.3	1.3	1.1	15.2	24.6	-1.2	2.2	1.0	0.023	-2.0	-0.2	-2.2	-0.1	PHI	4.7	11.4	0.41100000000000003	1.3	4.2	0.311	3.4	7.2	0.469	0.46799999999999997	2.1	2.7	0.782	1.4	5.0	6.3	2.2	0.7	0.4	2.3	2.0	12.8	2017	28	6047721	67.5	20.9	0.6691	0	4.381465517241381	0.0	46.6	tall
dario saric	2017	0.1916876414917697	0.3875375515155083	813	dario saric	2017	2018	F	82	223	8-Apr-94		W	440	PF	23	78	2310	15.8	0.5820000000000001	0.44799999999999995	0.233	7.5	16.4	12.1	13.0	1.1	0.7	13.1	20.9	3.8	2.8	6.6	0.13699999999999998	1.6	-0.2	1.4	2.0	PHI	5.2	11.4	0.45299999999999996	2.0	5.1	0.39299999999999996	3.2	6.3	0.501	0.541	2.3	2.7	0.86	2.0	4.7	6.7	2.6	0.7	0.3	1.9	2.1	14.6	2018	52	6047721	67.5	20.9	0.6691	1	3.381465517241381	0.0	46.6	tall
darius miller	2017	0.2856625757575757	0.3993248299240999	55	darius miller	2013	2018	F	80	235	21-Mar-90	University of Kentucky	B	338	SF	27	82	1944	9.3	0.617	0.735	0.138	1.0	7.9	4.6	7.5	0.7	0.7	10.1	12.8	2.1	0.9	3.0	0.075	0.5	-1.6	-1.0	0.5	NOP	2.6	5.9	0.444	1.8	4.4	0.41100000000000003	0.8	1.6	0.535	0.594	0.7	0.8	0.866	0.2	1.8	2.0	1.4	0.3	0.2	0.7	2.0	7.8	2018	48	1250247	58.2	34.9	0.66	5	0.0	0.6185344827586192	23.300000000000004	tall
darrell arthur	2017	0.21201663043478258	0.4714638665894878	92	darrell arthur	2009	2018	F	81	235	25-Mar-88	University of Kansas	B	21	PF	29	19	141	8.4	0.5589999999999999	0.489	0.064	2.4	9.5	6.0	9.3	2.8	1.8	23.7	19.5	-0.2	0.1	0.0	-0.011000000000000001	-3.5	-1.0	-4.5	-0.1	DEN	1.2	2.5	0.46799999999999997	0.4	1.2	0.348	0.7	1.3	0.583	0.5529999999999999	0.1	0.2	0.667	0.2	0.6	0.8	0.5	0.4	0.2	0.8	1.2	2.8	2018	46	2752056	81.9	5.6	0.5638	9	0.0	2.618534482758619	76.30000000000001	tall
darren collison	2015	0.27598469696969696	0.44043954521956724	55	darren collison	2010	2018	G	72	175	23-Aug-87	University of California, Los Angeles	B	91	PG	28	74	2219	15.9	0.591	0.28	0.29100000000000004	1.4	6.8	4.1	21.7	1.6	0.1	12.9	19.2	4.5	0.7	5.2	0.113	1.8	-2.2	-0.4	0.9	SAC	5.1	10.5	0.486	1.2	2.9	0.401	3.9	7.6	0.519	0.542	2.6	3.1	0.858	0.4	1.9	2.3	4.3	1.0	0.1	1.8	1.9	14.0	2016	33	2242542	66.2	7.1	0.2369	6	0.0	1.6185344827586192	59.1	short
darren collison	2016	0.2758415229885058	0.42806077819701255	58	darren collison	2010	2018	G	72	175	23-Aug-87	University of California, Los Angeles	B	85	PG	29	68	2063	15.3	0.57	0.245	0.239	1.3	7.1	4.3	24.5	1.6	0.4	12.6	19.8	3.1	0.8	3.9	0.091	0.8	-2.3	-1.5	0.3	SAC	5.0	10.5	0.47600000000000003	1.1	2.6	0.41700000000000004	3.9	7.9	0.495	0.527	2.2	2.5	0.86	0.3	1.9	2.2	4.6	1.0	0.1	1.7	1.8	13.2	2017	32	2242542	66.2	7.1	0.2369	7	0.0	2.618534482758619	59.1	short
darren collison	2017	0.10926018726591759	0.4622901349326937	89	darren collison	2010	2018	G	72	175	23-Aug-87	University of California, Los Angeles	B	104	PG	30	69	2018	18.8	0.61	0.321	0.226	2.1	7.8	5.0	26.4	2.3	0.7	10.9	17.4	5.8	1.8	7.6	0.18100000000000002	3.1	-1.0	2.2	2.1	IND	4.6	9.2	0.495	1.4	3.0	0.46799999999999997	3.2	6.3	0.508	0.5710000000000001	1.8	2.1	0.882	0.5	2.0	2.6	5.3	1.3	0.2	1.2	1.8	12.4	2018	48	1968768	77.4	14.9	0.2283	8	0.0	3.618534482758619	62.50000000000001	short
david nwaba	2017	0.23239993154761904	0.40047502338429647	140	david nwaba	2017	2018	G	76	209	14-Jan-93	California Polytechnic State University, San Luis Obispo	B	375	SG	25	70	1646	12.2	0.542	0.12300000000000001	0.48	5.6	16.0	10.6	9.4	1.7	1.6	13.1	15.6	1.1	1.4	2.4	0.071	-2.5	0.9	-1.6	0.1	CHI	2.9	6.0	0.478	0.3	0.7	0.34600000000000003	2.6	5.3	0.496	0.499	1.9	2.9	0.655	1.3	3.4	4.7	1.5	0.8	0.4	1.1	2.3	7.9	2018	27	9528396	66.3	16.9	0.5296	1	1.3814655172413808	0.0	49.4	medium
david stockton	2017	0.19907500111481805	0.38726005226093974	793	david stockton	2015	2018	G	71	165	24-Jun-91	Gonzaga University	W	464	PG	26	3	9	33.9	1.05	1.0	1.3330000000000002	0.0	0.0	0.0	0.0	0.0	0.0	17.4	28.8	0.1	0.0	0.1	0.45899999999999996	14.8	-8.1	6.7	0.0	UTA	0.7	1.0	0.667	0.7	1.0	0.667	0.0	0.0		1.0	1.3	1.3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	1.0	3.3	2018	48	1154504	81.7	1.6	0.1022	3	0.3814655172413808	0.0	80.10000000000001	short
david west	2015	0.15841479934816124	0.4606512707740409	319	david west	2004	2018	F-C	81	250	29-Aug-80	Xavier University	B	451	PF	35	78	1404	17.6	0.573	0.016	0.179	6.0	18.6	12.5	15.4	1.6	3.0	12.3	18.0	2.4	2.9	5.4	0.184	0.1	3.3	3.4	1.9	SAS	3.1	5.7	0.545	0.0	0.1	0.429	3.1	5.7	0.546	0.5479999999999999	0.8	1.0	0.7879999999999999	0.9	3.0	4.0	1.8	0.6	0.7	0.9	1.8	7.1	2016	67	2332345	80.1	6.7	0.1349	12	0.0	8.61853448275862	73.39999999999999	tall
david west	2016	0.15841479934816124	0.4606512707740409	319	david west	2004	2018	F-C	81	250	29-Aug-80	Xavier University	B	457	C	36	68	854	16.6	0.5710000000000001	0.032	0.222	6.5	18.8	13.0	24.1	2.4	4.4	22.0	17.9	0.9	1.7	2.6	0.14800000000000002	-1.7	3.9	2.2	0.9	GSW	2.0	3.7	0.536	0.0	0.1	0.375	1.9	3.6	0.541	0.542	0.6	0.8	0.768	0.7	2.3	3.0	2.2	0.6	0.7	1.1	1.5	4.6	2017	67	4577530	52.1	7.6	0.6444	13	0.0	9.61853448275862	44.5	tall
david west	2017	0.19859679563492036	0.4377924702382955	588	david west	2004	2018	F-C	81	250	29-Aug-80	Xavier University	B	507	C	37	73	999	20.9	0.6	0.021	0.209	7.7	18.2	13.3	20.5	2.3	5.9	16.2	21.7	1.8	1.7	3.5	0.168	-0.2	3.2	3.0	1.3	GSW	3.0	5.2	0.5710000000000001	0.0	0.1	0.375	2.9	5.1	0.5760000000000001	0.575	0.8	1.1	0.759	0.9	2.4	3.3	1.9	0.6	1.0	1.1	1.6	6.8	2018	58	4577530	52.1	7.6	0.6444	14	0.0	10.61853448275862	44.5	tall
davis bertans	2016	0.11336083233293315	0.4362647079270212	119	davis bertans	2017	2018	F	82	210	12-Nov-92		W	44	PF	24	67	808	12.9	0.609	0.7390000000000001	0.145	3.2	10.4	6.9	8.3	1.3	2.8	11.4	15.7	1.1	1.2	2.3	0.135	1.2	0.6	1.8	0.8	SAS	1.5	3.5	0.44	1.0	2.6	0.39899999999999997	0.5	0.9	0.557	0.588	0.4	0.5	0.8240000000000001	0.3	1.1	1.5	0.7	0.3	0.4	0.5	1.1	4.5	2017	61	2332345	80.1	6.7	0.1349	0	2.381465517241381	0.0	73.39999999999999	tall
davis bertans	2017	0.1491144520030234	0.43828374789407687	147	davis bertans	2017	2018	F	82	210	12-Nov-92		W	44	PF	25	77	1086	14.1	0.588	0.6890000000000001	0.134	1.8	13.9	7.8	10.3	1.2	2.1	8.5	17.4	1.6	1.4	3.1	0.135	1.2	-0.3	1.0	0.8	SAS	2.1	4.8	0.44	1.2	3.3	0.373	0.9	1.5	0.588	0.568	0.5	0.6	0.816	0.2	1.8	2.0	1.0	0.3	0.4	0.5	1.2	5.9	2018	47	2332345	80.1	6.7	0.1349	1	1.3814655172413808	0.0	73.39999999999999	tall
de'aaron fox	2017	0.1379834667039429	0.43930470672199406	1113	de'aaron fox	2018	2018	G	75	170	20-Dec-97	University of Kentucky	B	164	PG	20	73	2026	11.2	0.478	0.192	0.245	1.8	10.0	5.7	24.6	1.7	0.9	16.4	23.4	-1.7	1.1	-0.6	-0.013999999999999999	-2.8	-1.5	-4.4	-1.2	SAC	4.5	10.9	0.41200000000000003	0.6	2.1	0.307	3.8	8.8	0.436	0.441	1.9	2.7	0.723	0.5	2.3	2.8	4.4	1.0	0.3	2.4	2.2	11.6	2018	27	2242542	66.2	7.1	0.2369	0	6.381465517241381	0.0	59.1	medium
deandre jordan	2015	0.14651647738786028	0.4314100245566815	282	deandre jordan	2009	2018	C	83	265	21-Jul-88	Texas A&M University	B	241	C	27	77	2598	20.6	0.628	0.002	1.219	11.4	32.7	22.2	5.3	1.0	5.4	12.1	15.4	6.0	5.5	11.5	0.213	-0.4	3.8	3.4	3.5	LAC	4.6	6.6	0.703	0.0	0.0	0.0	4.6	6.6	0.7040000000000001	0.703	3.5	8.0	0.43	3.5	10.3	13.8	1.2	0.7	2.3	1.4	2.7	12.7	2016	53	13189366	55.0	6.7	0.4802	7	0.0	0.6185344827586192	48.3	tall
deandre jordan	2016	0.14651647738786028	0.4314100245566815	282	deandre jordan	2009	2018	C	83	265	21-Jul-88	Texas A&M University	B	240	C	28	81	2570	21.8	0.6729999999999999	0.003	0.737	13.3	34.6	24.2	5.7	1.0	4.3	13.1	15.3	7.2	4.6	11.8	0.221	1.0	3.0	4.1	3.9	LAC	5.1	7.1	0.7140000000000001	0.0	0.0	0.0	5.1	7.1	0.7170000000000001	0.7140000000000001	2.5	5.2	0.48200000000000004	3.7	10.1	13.8	1.2	0.6	1.7	1.4	2.6	12.7	2017	51	13189366	55.0	6.7	0.4802	8	0.0	1.6185344827586192	48.3	tall
deandre jordan	2017	0.16643110133287747	0.41327468206525125	418	deandre jordan	2009	2018	C	83	265	21-Jul-88	Texas A&M University	B	268	C	29	77	2424	20.2	0.648	0.0	0.54	15.1	37.6	26.5	7.1	0.8	2.4	16.1	15.2	6.0	3.4	9.4	0.18600000000000003	0.5	1.6	2.1	2.5	LAC	4.8	7.5	0.645	0.0	0.0	0.3191177829099309	4.8	7.5	0.645	0.645	2.4	4.1	0.58	4.3	10.9	15.2	1.5	0.5	0.9	1.8	2.6	12.0	2018	35	13189366	55.0	6.7	0.4802	9	0.0	2.618534482758619	48.3	tall
deandre liggins	2016	0.19053847601452398	0.3896239088606872	229	deandre liggins	2012	2018	G	78	209	31-Mar-88	University of Kentucky	B	265	SG	28	62	777	7.5	0.47600000000000003	0.324	0.282	2.9	12.2	7.7	9.2	3.0	1.5	20.8	11.6	-0.4	0.9	0.5	0.031	-3.9	1.8	-2.1	0.0	CLE	0.9	2.3	0.387	0.3	0.7	0.37	0.6	1.5	0.396	0.447	0.4	0.6	0.625	0.3	1.4	1.7	0.9	0.8	0.2	0.7	1.3	2.5	2017	51	2061630	74.0	20.0	0.3499	5	0.0	1.6185344827586192	54.0	medium
deandre liggins	2017	0.1106443908193908	0.4037934176709488	111	deandre liggins	2012	2018	G	78	209	31-Mar-88	University of Kentucky	B	297	SG	29	58	724	6.0	0.467	0.5	0.047	1.1	10.6	5.9	8.4	2.5	1.6	15.6	7.9	-0.2	0.7	0.5	0.034	-3.4	1.2	-2.2	0.0	MIL	0.7	1.8	0.377	0.3	0.9	0.358	0.4	0.9	0.396	0.467	0.0	0.1	0.4	0.1	1.2	1.3	0.8	0.6	0.2	0.3	1.4	1.7	2018	44	1571730	73.8	16.6	0.3745	6	0.0	2.618534482758619	57.199999999999996	medium
dejounte murray	2016	0.19734381746031743	0.3721511760467919	90	dejounte murray	2017	2018	G	77	170	19-Sep-96	University of Washington	B	317	PG	20	38	322	9.6	0.503	0.198	0.259	2.2	12.4	7.4	22.6	1.3	1.5	22.7	23.5	-0.4	0.5	0.0	0.004	-4.6	-0.2	-4.8	-0.2	SAS	1.3	3.1	0.431	0.2	0.6	0.391	1.1	2.4	0.441	0.47	0.6	0.8	0.7	0.2	0.9	1.1	1.3	0.2	0.2	1.0	0.8	3.4	2017	61	2332345	80.1	6.7	0.1349	0	6.381465517241381	0.0	73.39999999999999	medium
dejounte murray	2017	0.21173189540005444	0.38613136151450916	220	dejounte murray	2017	2018	G	77	170	19-Sep-96	University of Washington	B	360	PG	21	81	1743	15.1	0.485	0.055999999999999994	0.243	7.0	22.4	14.6	20.2	2.8	1.5	16.6	20.7	-0.2	3.4	3.2	0.087	-2.2	3.4	1.2	1.4	SAS	3.3	7.5	0.44299999999999995	0.1	0.4	0.265	3.2	7.1	0.45399999999999996	0.451	1.3	1.8	0.7090000000000001	1.4	4.3	5.7	2.9	1.2	0.4	1.7	1.9	8.1	2018	47	2332345	80.1	6.7	0.1349	1	5.381465517241381	0.0	73.39999999999999	medium
delon wright	2015	0.25821421488848706	0.341760692732259	79	delon wright	2016	2018	G	77	183	26-Apr-92	University of Utah	B	469	PG	23	27	229	17.8	0.54	0.163	0.43799999999999994	4.1	14.3	9.3	22.5	1.8	1.1	14.4	22.1	0.3	0.2	0.6	0.124	-0.1	-0.6	-0.7	0.1	TOR	1.3	3.0	0.45	0.2	0.5	0.385	1.1	2.5	0.46299999999999997	0.48100000000000004	1.0	1.3	0.743	0.3	1.1	1.4	1.1	0.3	0.1	0.6	0.3	3.8	2016	56	5900000	47.7	8.9	0.37	0	3.381465517241381	0.0	38.800000000000004	medium
delon wright	2016	0.25821421488848706	0.341760692732259	79	delon wright	2016	2018	G	77	183	26-Apr-92	University of Utah	B	477	PG	24	27	446	15.0	0.535	0.259	0.474	4.1	8.1	6.1	18.2	3.1	2.1	15.1	16.6	0.5	0.6	1.1	0.11699999999999999	-0.1	1.2	1.1	0.4	TOR	1.8	4.3	0.42200000000000004	0.4	1.1	0.33299999999999996	1.4	3.2	0.45299999999999996	0.466	1.6	2.0	0.764	0.6	1.2	1.8	2.1	1.0	0.4	0.9	1.1	5.6	2017	51	5900000	47.7	8.9	0.37	1	2.381465517241381	0.0	38.800000000000004	medium
delon wright	2017	0.19104138468358728	0.3751039261794939	265	delon wright	2016	2018	G	77	183	26-Apr-92	University of Utah	B	530	PG	25	69	1433	16.5	0.574	0.354	0.271	3.6	11.7	7.7	19.6	2.5	1.8	13.9	17.2	2.5	2.1	4.5	0.152	1.2	1.6	2.8	1.7	TOR	2.9	6.3	0.465	0.8	2.2	0.366	2.1	4.0	0.52	0.53	1.4	1.7	0.8290000000000001	0.7	2.2	2.9	2.9	1.0	0.5	1.1	1.2	8.0	2018	59	5900000	47.7	8.9	0.37	2	1.3814655172413808	0.0	38.800000000000004	medium
