fuzzy_name	year	compound_mean_mean	compound_mean_std	user_count	Player_FO	Tm	position	DYAR	DVOA	TD	z_DYAR	z_DVOA	z_TD	player_join	Player	level_1	start_year	end_year	url	height	weight	birth_date	race	salary	standard_salary	Wins	total_population	metro_percent_white	metro_percent_black	clinton_vote_lead	experience	youth	oldness	rookie	white_black_diff	height_dummies
randall cobb	2016	0.15432241379310346	0.46203559610593375	29	R.Cobb	GB	wr	133	6.6	4	0.19783908832526406	0.4027353580374087	-0.1692419684081509	r cobb	randall cobb	5.0	2011.0	2018.0	/players/C/CobbRa00.htm	70.0	192.0	August 22, 1990	B	9150000.0	16.029264437251705	10.0	314555.0	88.0	1.9	-0.108504513832	5.0	0.0	0.41197183098591506	False	86.1	short
randall cobb	2017	0.12012307692307692	0.5047702565752828	13	R.Cobb	GB	wr	48	-6.0	4	-0.5378195395346343	-0.496750340119748	-0.08097120068762009	r cobb	randall cobb	6.0	2011.0	2018.0	/players/C/CobbRa00.htm	70.0	192.0	August 22, 1990	B	12656250.0	16.353661722271088	7.0	314555.0	88.0	1.9	-0.108504513832	6.0	0.0	1.411971830985915	False	86.1	short
rashad jennings	2014	0.09078333333333335	0.4868575707192676	15	R.Jennings	NYG	rb	112	7.0	4	0.3427574586590189	0.7202565685687436	-0.4764646934867549	r jennings	rashad jennings	4.0	2009.0	2016.0	/players/J/JennRa00.htm	73.0	234.0	March 26, 1985	B	1312500.0	14.087444273447915	6.0	20031443.0	58.7	17.1	0.6183	5.0	0.0	0.41197183098591506	False	41.6	tall
rashard mendenhall	2013	0.052494166666666606	0.37159121321309463	40	R.Mendenhall	PHO	rb	-15	-10.2	8	-0.7143964544254305	-0.6685108729181537	0.7399774767600397	r mendenhall	rashard mendenhall	5.0	2008.0	2013.0	/players/M/MendRa00.htm	71.0	210.0	June 19, 1987	B		14.863362723999122	10.0	4486153.0	78.7	5.2	0.0345	5.0	0.0	0.41197183098591506	False	73.5	short
ray rice	2013	0.08666666666666666	0.45724571945306713	155	R.Rice	BAL	rb	-169	-27.9	4	-2.1491360596227853	-2.0275875962334324	-0.5601698655847032	r rice	ray rice	5.0	2008.0	2013.0	/players/R/RiceRa00.htm	69.0	195.0	January 22, 1987	B		14.863362723999122	8.0	2780873.0	61.3	29.0	0.174403089993	5.0	0.0	0.41197183098591506	False	32.3	short
reggie bush	2013	0.12844631268436577	0.4373420061813258	113	R.Bush	DET	rb	7	-7.8	4	-0.5094336536829513	-0.4842292833160821	-0.5601698655847032	r bush	reggie bush	7.0	2006.0	2016.0	/players/B/BushRe00.htm	72.0	200.0	March 2, 1985	B		14.863362723999122	7.0	4296731.0	69.9	22.4	0.3726	7.0	0.0	2.411971830985915	False	47.50000000000001	short
reggie wayne	2013	0.09759781746031744	0.46403477147200084	84	R.Wayne	IND	wr	104	8.6	2	-0.06609946965432267	0.4850527938302458	-0.7964892514051626	r wayne	reggie wayne	12.0	2001.0	2014.0	/players/W/WaynRe00.htm	72.0	198.0	November 17, 1978	B		14.863362723999122	11.0	1968768.0	77.4	14.9	0.2283	12.0	0.0	7.411971830985915	False	62.50000000000001	short
reggie wayne	2014	0.20284134615384616	0.4059681350048656	52	R.Wayne	IND	wr	-3	-13.0	2	-0.8359935265887968	-0.9049654106763768	-0.8321129535173677	r wayne	reggie wayne	13.0	2001.0	2014.0	/players/W/WaynRe00.htm	72.0	198.0	November 17, 1978	B	6166668.0	15.634669217596636	11.0	1968768.0	77.4	14.9	0.2283	13.0	0.0	8.411971830985916	False	62.50000000000001	short
richard rodgers	2015	0.10658437499999998	0.41326043796460066	32	R.Rodgers	GB	te	21	-3.7	8	-0.245385668111642	-0.1818812745319052	1.5569580597302983	r rodgers	richard rodgers	1.0	2014.0	2017.0	/players/R/RodgRi00.htm	76.0	257.0	January 22, 1992	B	649004.0	13.38319415899543	10.0	314555.0	88.0	1.9	-0.108504513832	1.0	3.588028169014085	0.0	True	86.1	tall
richard rodgers	2016	0.13395333333333334	0.492542190892845	15	R.Rodgers	GB	te	-6	-9.1	2	-0.4936735516201361	-0.4324908801844827	-0.6583810870221739	r rodgers	richard rodgers	2.0	2014.0	2017.0	/players/R/RodgRi00.htm	76.0	257.0	January 22, 1992	B	739004.0	13.513058612635582	10.0	314555.0	88.0	1.9	-0.108504513832	2.0	2.588028169014085	0.0	False	86.1	tall
riley cooper	2013	0.005623628691983109	0.45463203823478254	79	R.Cooper	PHI	wr	212	20.6	8	0.7576016137303133	1.2379372683008771	1.0735289910243495	r cooper	riley cooper	3.0	2010.0	2015.0	/players/C/CoopRi00.htm	75.0	214.0	September 9, 1987	W		14.863362723999122	10.0	6047721.0	67.5	20.9	0.6691	3.0	1.588028169014085	0.0	False	46.6	tall
riley cooper	2014	0.04439191176470586	0.4381586005371215	68	R.Cooper	PHI	wr	-38	-17.8	3	-1.0779017550847472	-1.2173939453146494	-0.544835862422086	r cooper	riley cooper	4.0	2010.0	2015.0	/players/C/CoopRi00.htm	75.0	214.0	September 9, 1987	W	1800000.0	14.403297222866392	10.0	6047721.0	67.5	20.9	0.6691	4.0	0.588028169014085	0.0	False	46.6	tall
rishard matthews	2015	0.186245	0.2741067102121605	10	R.Matthews	MIA	wr	235	36.4	4	0.8996794435124035	2.2331424157796507	-0.3583757258952226	r matthews	rishard matthews	3.0	2012.0	2018.0	/players/M/MattRi00.htm	72.0	217.0	October 12, 1989	B		14.863362723999122	6.0	5926955.0	71.1	21.4	0.2956	3.0	1.588028169014085	0.0	False	49.699999999999996	short
rishard matthews	2016	0.36648666666666674	0.4618177251233383	15	R.Matthews	TEN	wr	229	14.4	9	0.9624215007651712	0.9028802843806136	1.6385699668607352	r matthews	rishard matthews	4.0	2012.0	2018.0	/players/M/MattRi00.htm	72.0	217.0	October 12, 1989	B	3333333.0	15.019483262290207	9.0	1794570.0	78.0	15.2	0.260390984529	4.0	0.588028169014085	0.0	False	62.8	short
rishard matthews	2017	0.1406529411764706	0.44902834698608823	17	R.Matthews	TEN	wr	173	13.6	4	0.5253581084972375	0.7972109847231622	-0.08097120068762009	r matthews	rishard matthews	5.0	2012.0	2018.0	/players/M/MattRi00.htm	72.0	217.0	October 12, 1989	B	6333333.0	15.661337195831024	9.0	1794570.0	78.0	15.2	0.260390984529	5.0	0.0	0.41197183098591506	False	62.8	short
rob gronkowski	2013	0.07888293298405533	0.3991290539199752	896	R.Gronkowski	BOS	te	91	12.9	4	0.6830087279838978	0.5811222454615667	-0.03815793437460602	r gronkowski	rob gronkowski	3.0	2010.0	2018.0	/players/G/GronRo00.htm	78.0	265.0	May 14, 1989	W		14.863362723999122	12.0	4728844.0	77.3	8.0	0.3815	3.0	1.588028169014085	0.0	False	69.3	tall
rob gronkowski	2014	0.12453828987107884	0.389243539565547	1044	R.Gronkowski	BOS	te	237	19.7	12	2.5479890782365757	1.2105971899503691	2.742078103284877	r gronkowski	rob gronkowski	4.0	2010.0	2018.0	/players/G/GronRo00.htm	78.0	265.0	May 14, 1989	W	5400000.0	15.501909511534505	12.0	4728844.0	77.3	8.0	0.3815	4.0	0.588028169014085	0.0	False	69.3	tall
rob gronkowski	2015	0.11283244743926807	0.39252234313726064	1316	R.Gronkowski	BOS	te	235	21.0	11	2.4088652553476853	1.0980954937800558	2.606361509680676	r gronkowski	rob gronkowski	5.0	2010.0	2018.0	/players/G/GronRo00.htm	78.0	265.0	May 14, 1989	W	8650000.0	15.973069878908062	12.0	4728844.0	77.3	8.0	0.3815	5.0	0.0	0.41197183098591506	False	69.3	tall
rob gronkowski	2016	0.1333362938866579	0.3980954752376625	1196	R.Gronkowski	BOS	te	136	44.5	3	1.1316669923227718	2.0439362312480798	-0.18516968072498646	r gronkowski	rob gronkowski	6.0	2010.0	2018.0	/players/G/GronRo00.htm	78.0	265.0	May 14, 1989	W		14.863362723999122	14.0	4728844.0	77.3	8.0	0.3815	6.0	0.0	1.411971830985915	False	69.3	tall
rob gronkowski	2017	0.04317820574910013	0.4257119323975077	1700	R.Gronkowski	BOS	te	339	40.4	8	4.108736965583272	2.072032202877942	2.0107308836956834	r gronkowski	rob gronkowski	7.0	2010.0	2018.0	/players/G/GronRo00.htm	78.0	265.0	May 14, 1989	W	6500000.0	15.687312734865866	13.0	4728844.0	77.3	8.0	0.3815	7.0	0.0	2.411971830985915	False	69.3	tall
robby anderson	2017	-0.06844078947368422	0.45289498034719283	38	R.Anderson	NYJ	wr	113	-0.1	7	0.015032837441938991	-0.10724157396805566	1.0185324718074298	r anderson	robby anderson	1.0	2016.0	2018.0	/players/A/AndeRo04.htm	75.0	190.0	May 9, 1993	B	543333.0	13.205477670617714	5.0	20031443.0	58.7	17.1	0.6183	1.0	3.588028169014085	0.0	True	41.6	tall
robert woods	2014	0.254	0.39707646870596597	11	R.Woods	BUF	wr	11	-11.4	5	-0.7392302351904165	-0.8008225657969524	0.029718319768477545	r woods	robert woods	1.0	2013.0	2018.0	/players/W/WoodRo02.htm	72.0	195.0	April 10, 1992	B	1106085.0	13.916337311637552	9.0	1135503.0	80.2	12.2	0.047614077568	1.0	3.588028169014085	0.0	True	68.0	short
robert woods	2017	0.09745999999999996	0.40944011373684686	20	R.Woods	LAR	wr	172	13.4	5	0.5168526873129825	0.7840072977349694	0.2855300234773965	r woods	robert woods	4.0	2013.0	2018.0	/players/W/WoodRo02.htm	72.0	195.0	April 10, 1992	B	7000000.0	15.761420707019589	11.0	13189366.0	55.0	6.7	0.4802	4.0	0.588028169014085	0.0	False	48.3	short
roddy white	2013	0.011023490646258518	0.43820109999841217	140	R.White	ATL	wr	118	2.7	3	0.04067659671035236	0.11488459388218546	-0.4848195443335772	r white	roddy white	8.0	2005.0	2015.0	/players/W/WhitRo00.htm	73.0	201.0	November 2, 1981	B		14.863362723999122	4.0	5612777.0	55.1	33.5	0.4212	8.0	0.0	3.411971830985915	False	21.6	tall
roddy white	2014	0.2019463020833333	0.42115313695775025	64	R.White	ATL	wr	113	-1.3	7	-0.03424054071650394	-0.1434208574955868	0.604272501959041	r white	roddy white	9.0	2005.0	2015.0	/players/W/WhitRo00.htm	73.0	201.0	November 2, 1981	B	6212500.0	15.642073949387019	6.0	5612777.0	55.1	33.5	0.4212	9.0	0.0	4.411971830985915	False	21.6	tall
roddy white	2015	-0.047476026785714234	0.4018521204708757	112	R.White	ATL	wr	23	-8.5	1	-0.7841041847111144	-0.7320583792032003	-1.2753959656859388	r white	roddy white	10.0	2005.0	2015.0	/players/W/WhitRo00.htm	73.0	201.0	November 2, 1981	B	5556250.0	15.530433978244352	8.0	5612777.0	55.1	33.5	0.4212	10.0	0.0	5.411971830985915	False	21.6	tall
ronnie hillman	2014	0.07711527777777778	0.48536845780432547	36	R.Hillman	DEN	rb	31	-1.4	3	-0.4001325404133911	-0.032729459121647674	-0.7916644137933774	r hillman	ronnie hillman	2.0	2012.0	2016.0	/players/H/HillRo00.htm	69.0	200.0	September 14, 1991	B	807708.0	13.601955886048913	12.0	2752056.0	81.9	5.6	0.5638	2.0	2.588028169014085	0.0	False	76.30000000000001	short
ronnie hillman	2015	0.018442198581560286	0.4430601610126955	94	R.Hillman	DEN	rb	21	-6.2	7	-0.5855887573481576	-0.6096258893849053	0.7734518865954012	r hillman	ronnie hillman	3.0	2012.0	2016.0	/players/H/HillRo00.htm	69.0	200.0	September 14, 1991	B	942708.0	13.756511863611095	12.0	2752056.0	81.9	5.6	0.5638	3.0	1.588028169014085	0.0	False	76.30000000000001	short
rueben randle	2014	-0.009299227272727284	0.36985955733318304	20	R.Randle	NYG	wr	34	-9.3	3	-0.5802619707502206	-0.6641350818927081	-0.544835862422086	r randle	rueben randle	2.0	2012.0	2015.0	/players/R/RandRu00.htm	74.0	208.0	May 7, 1991	B	897799.0	13.707701491495532	6.0	20031443.0	58.7	17.1	0.6183	2.0	2.588028169014085	0.0	False	41.6	tall
rueben randle	2015	0.1718730769230769	0.41193232988163164	26	R.Randle	NYG	wr	167	10.0	8	0.3595979023841053	0.4896835964578855	0.8643179271590661	r randle	rueben randle	3.0	2012.0	2015.0	/players/R/RandRu00.htm	74.0	208.0	May 7, 1991	B	1047432.0	13.861852012203483	6.0	20031443.0	58.7	17.1	0.6183	3.0	1.588028169014085	0.0	False	41.6	tall
russell wilson	2013	0.1709625470925468	0.40268418396948996	518	R.Wilson	SEA	qb	770	15.6	26	0.7109134578475989	0.9357626618197784	0.7747833977028219	r wilson	russell wilson	1.0	2012.0	2018.0	/players/W/WilsRu00.htm	71.0	215.0	November 29, 1988	B		14.863362723999122	13.0	3671095.0	71.1	5.6	0.504343873618	1.0	3.588028169014085	0.0	True	65.5	short
russell wilson	2014	0.10174481475979819	0.43436964413106194	459	R.Wilson	SEA	qb	503	5.5	20	0.2996144542029654	0.4309912196228585	0.20037165330163284	r wilson	russell wilson	2.0	2012.0	2018.0	/players/W/WilsRu00.htm	71.0	215.0	November 29, 1988	B	817302.0	13.613763950583081	12.0	3671095.0	71.1	5.6	0.504343873618	2.0	2.588028169014085	0.0	False	65.5	short
russell wilson	2015	0.14225811834438407	0.422301286291988	474	R.Wilson	SEA	qb	1190	24.3	34	1.5445491202528654	1.5998417012166732	1.2561991797548702	r wilson	russell wilson	3.0	2012.0	2018.0	/players/W/WilsRu00.htm	71.0	215.0	November 29, 1988	B	7054868.0	15.769228432959359	10.0	3671095.0	71.1	5.6	0.504343873618	3.0	1.588028169014085	0.0	False	65.5	short
russell wilson	2016	0.10307516871165642	0.43041834502282195	326	R.Wilson	SEA	qb	569	4.0	21	0.1887322847494496	0.17658033655296987	-0.03887707944860733	r wilson	russell wilson	4.0	2012.0	2018.0	/players/W/WilsRu00.htm	71.0	215.0	November 29, 1988	B	18542000.0	16.735548987149066	10.0	3671095.0	71.1	5.6	0.504343873618	4.0	0.588028169014085	0.0	False	65.5	short
russell wilson	2017	0.12306555849500278	0.4276342188905504	378	R.Wilson	SEA	qb	530	2.9	34	0.18052343896703751	0.11327275472879544	1.787971101371792	r wilson	russell wilson	5.0	2012.0	2018.0	/players/W/WilsRu00.htm	71.0	215.0	November 29, 1988	B	14626666.0	16.498356859124346	9.0	3671095.0	71.1	5.6	0.504343873618	5.0	0.0	0.41197183098591506	False	65.5	short
ryan fitzpatrick	2013	0.06448491228070173	0.4167844678462081	95	R.Fitzpatrick	TEN	qb	179	-3.6	14	-0.2357964420801409	-0.035990871608453094	-0.3349859252667375	r fitzpatrick	ryan fitzpatrick	8.0	2005.0	2018.0	/players/F/FitzRy00.htm	74.0	223.0	November 24, 1982	W		14.863362723999122	7.0	1794570.0	78.0	15.2	0.260390984529	8.0	0.0	3.411971830985915	False	62.8	tall
ryan fitzpatrick	2014	0.09350860215053765	0.43866495093495805	155	R.Fitzpatrick	HOU	qb	383	6.7	17	0.0904152584622014	0.4956031912187897	-0.07229905016038314	r fitzpatrick	ryan fitzpatrick	9.0	2005.0	2018.0	/players/F/FitzRy00.htm	74.0	223.0	November 24, 1982	W	3375000.0	15.031905882288768	9.0	6482592.0	65.7	17.2	0.124	9.0	0.0	4.411971830985915	False	48.5	tall
ryan fitzpatrick	2015	0.18530000455373397	0.41906550683303445	244	R.Fitzpatrick	NYJ	qb	542	3.5	31	0.28237769192353	0.2776357591458488	0.9638761001892712	r fitzpatrick	ryan fitzpatrick	10.0	2005.0	2018.0	/players/F/FitzRy00.htm	74.0	223.0	November 24, 1982	W	3250000.0	14.994165554305921	10.0	20031443.0	58.7	17.1	0.6183	10.0	0.0	5.411971830985915	False	41.6	tall
ryan fitzpatrick	2016	0.03732737944544906	0.4316735611661019	316	R.Fitzpatrick	NYJ	qb	-319	-22.6	12	-1.2109742102531005	-1.0759628507294292	-1.0302426053880975	r fitzpatrick	ryan fitzpatrick	11.0	2005.0	2018.0	/players/F/FitzRy00.htm	74.0	223.0	November 24, 1982	W	7000000.0	15.761420707019589	5.0	20031443.0	58.7	17.1	0.6183	11.0	0.0	6.411971830985915	False	41.6	tall
ryan mathews	2013	0.127445375	0.4531524709549183	40	R.Mathews	SDG	rb	141	3.6	6	0.7389761326576042	0.3911082672937585	0.08990380558766826	r mathews	ryan mathews	3.0	2010.0	2016.0	/players/M/MathRy00.htm	72.0	220.0	October 10, 1987	W		14.863362723999122	9.0	3253356.0	71.0	5.0	0.17835795150699998	3.0	1.588028169014085	0.0	False	66.0	short
ryan mathews	2015	0.011143181818181828	0.5118747494436167	22	R.Mathews	PHI	rb	133	20.4	6	0.955961133790582	1.8074003332983368	0.4430452554284337	r mathews	ryan mathews	5.0	2010.0	2016.0	/players/M/MathRy00.htm	72.0	220.0	October 10, 1987	W	2000000.0	14.50865773852422	7.0	6047721.0	67.5	20.9	0.6691	5.0	0.0	0.41197183098591506	False	46.6	short
ryan mathews	2016	0.18179843749999997	0.47175875335646666	32	R.Mathews	PHI	rb	58	0.0	8	-0.13688144487351606	0.0038284540969949757	0.342896348079736	r mathews	ryan mathews	6.0	2010.0	2016.0	/players/M/MathRy00.htm	72.0	220.0	October 10, 1987	W		14.863362723999122	7.0	6047721.0	67.5	20.9	0.6691	6.0	0.0	1.411971830985915	False	46.6	short
ryan tannehill	2013	0.17147819117670074	0.4046845620719425	312	R.Tannehill	MIA	qb	54	-9.8	24	-0.4360311924878693	-0.34978628344465285	0.589821843874562	r tannehill	ryan tannehill	1.0	2012.0	2018.0	/players/T/TannRy00.htm	76.0	207.0	July 27, 1988	W		14.863362723999122	8.0	5926955.0	71.1	21.4	0.2956	1.0	3.588028169014085	0.0	True	49.699999999999996	tall
ryan tannehill	2014	0.14893004086856806	0.4083388683842821	365	R.Tannehill	MIA	qb	630	4.1	27	0.5210169363619406	0.3556105860942722	0.8366032947130034	r tannehill	ryan tannehill	2.0	2012.0	2018.0	/players/T/TannRy00.htm	76.0	207.0	July 27, 1988	W	3455046.0	15.055346329132902	8.0	5926955.0	71.1	21.4	0.2956	2.0	2.588028169014085	0.0	False	49.699999999999996	tall
ryan tannehill	2015	0.06973041595552494	0.42748009554189453	367	R.Tannehill	MIA	qb	20	-10.6	24	-0.7343715142306569	-0.6186673073540851	0.2817889145362077	r tannehill	ryan tannehill	3.0	2012.0	2018.0	/players/T/TannRy00.htm	76.0	207.0	July 27, 1988	W	4873364.0	15.399295016347654	6.0	5926955.0	71.1	21.4	0.2956	3.0	1.588028169014085	0.0	False	49.699999999999996	tall
ryan tannehill	2016	0.12546006263432308	0.41447863832398274	409	R.Tannehill	MIA	qb	10	-10.8	19	-0.6923892588388674	-0.5203233917094175	-0.25918052965738303	r tannehill	ryan tannehill	4.0	2012.0	2018.0	/players/T/TannRy00.htm	76.0	207.0	July 27, 1988	W	11640000.0	16.269958000267565	10.0	5926955.0	71.1	21.4	0.2956	4.0	0.588028169014085	0.0	False	49.699999999999996	tall
sam bradford	2013	0.07107467532467532	0.45174834638553385	77	S.Bradford	STL	qb	304	5.2	14	-0.03556169167241253	0.4093961645461531	-0.3349859252667375	s bradford	sam bradford	3.0	2010.0	2018.0	/players/B/BradSa00.htm	76.0	224.0	November 8, 1987	W		14.863362723999122	7.0	2803449.0	76.3	18.3	0.4	3.0	1.588028169014085	0.0	False	58.0	tall
sam bradford	2015	0.09662596114519427	0.43913280081244116	163	S.Bradford	PHI	qb	107	-8.2	19	-0.5649133132049591	-0.46610508326899	-0.20541621807312346	s bradford	sam bradford	5.0	2010.0	2018.0	/players/B/BradSa00.htm	76.0	224.0	November 8, 1987	W	12985000.0	16.379305403078988	7.0	6047721.0	67.5	20.9	0.6691	5.0	0.0	0.41197183098591506	False	46.6	tall
sam bradford	2016	0.18323550980392148	0.43534420144549923	255	S.Bradford	MIN	qb	510	2.2	20	0.0957337676265324	0.09182177500754438	-0.14902880455299514	s bradford	sam bradford	6.0	2010.0	2018.0	/players/B/BradSa00.htm	76.0	224.0	November 8, 1987	W	7000000.0	15.761420707019589	8.0	3488436.0	80.3	7.8	0.3531	6.0	0.0	1.411971830985915	False	72.5	tall
samaje perine	2017	0.048147826086956516	0.43956373425514983	23	S.Perine	WAS	rb	-85	-20.5	1	-1.5605968989206318	-1.545164110983851	-1.2595663275475155	s perine	samaje perine	0.0	2017.0	2018.0	/players/P/PeriSa00.htm	71.0	233.0	September 16, 1995	B	629945.0	13.353387792969409	7.0	6011752.0	55.1	25.4	0.3622	0.0	4.588028169014085	0.0	True	29.700000000000003	short
sammy watkins	2014	0.09727734741784037	0.465590095896797	71	S.Watkins	BUF	wr	71	-5.7	6	-0.3245304149116444	-0.42981368091400346	0.3169954108637593	s watkins	sammy watkins	0.0	2014.0	2018.0	/players/W/WatkSa00.htm	73.0	211.0	June 14, 1993	B	3624655.0	15.103269669327938	9.0	1135503.0	80.2	12.2	0.047614077568	0.0	4.588028169014085	0.0	True	68.0	tall
sammy watkins	2015	0.13568838797814206	0.4448655062240272	61	S.Watkins	BUF	wr	312	28.9	9	1.5112423650841529	1.7378416148359677	1.1699913404226383	s watkins	sammy watkins	1.0	2014.0	2018.0	/players/W/WatkSa00.htm	73.0	211.0	June 14, 1993	B	4530819.0	15.32641327581981	8.0	1135503.0	80.2	12.2	0.047614077568	1.0	3.588028169014085	0.0	True	68.0	tall
sammy watkins	2016	0.1928879310344827	0.42387913806700095	29	S.Watkins	BUF	wr	48	-1.3	2	-0.4791349226892371	-0.10382168274609366	-0.8923667425157054	s watkins	sammy watkins	2.0	2014.0	2018.0	/players/W/WatkSa00.htm	73.0	211.0	June 14, 1993	B	5436983.0	15.508734869398873	7.0	1135503.0	80.2	12.2	0.047614077568	2.0	2.588028169014085	0.0	False	68.0	tall
sammy watkins	2017	0.1027152777777778	0.41457058348186265	36	S.Watkins	LAR	wr	216	24.1	8	0.8910912194202014	1.4904045516032929	1.3850336959724463	s watkins	sammy watkins	3.0	2014.0	2018.0	/players/W/WatkSa00.htm	73.0	211.0	June 14, 1993	B	690000.0	13.444446876573446	11.0	13189366.0	55.0	6.7	0.4802	3.0	1.588028169014085	0.0	False	48.3	tall
santana moss	2013	-0.07322708333333335	0.4213248083437597	24	S.Moss	WAS	wr	-97	-28.3	2	-1.5990987081757286	-1.8300669651669448	-0.7964892514051626	s moss	santana moss	12.0	2001.0	2014.0	/players/M/MossSa00.htm	70.0	185.0	June 1, 1979	B		14.863362723999122	3.0	6011752.0	55.1	25.4	0.3622	12.0	0.0	7.411971830985915	False	29.700000000000003	short
santonio holmes	2013	0.01625806451612904	0.45618025240336274	31	S.Holmes	NYJ	wr	27	-6.7	1	-0.6533678346600353	-0.47487491111980895	-1.108158958476748	s holmes	santonio holmes	7.0	2006.0	2014.0	/players/H/HolmSa00.htm	70.0	185.0	March 3, 1984	B		14.863362723999122	8.0	20031443.0	58.7	17.1	0.6183	7.0	0.0	2.411971830985915	False	41.6	short
scott chandler	2015	-0.20825526315789472	0.38677279825597904	19	S.Chandler	BOS	te	39	5.8	4	-0.022130917540296717	0.3104174825111567	0.15775345979646202	s chandler	scott chandler	8.0	2007.0	2015.0	/players/C/ChanSc00.htm	79.0	270.0	July 23, 1985	W	2250000.0	14.626440774180605	12.0	4728844.0	77.3	8.0	0.3815	8.0	0.0	3.411971830985915	False	69.3	tall
sean mcgrath	2013	0.1787608974358975	0.32328508825432517	26	S.McGrath	KC	te	21	1.0	2	-0.3515017340027441	-0.16183770981676654	-0.6868428187429105	s mcgrath	sean mcgrath	1.0	2012.0	2017.0	/players/M/McGrSe00.htm	77.0	255.0	December 3, 1987	W		14.863362723999122	11.0	2070147.0	78.8	12.5	0.166447325913	1.0	3.588028169014085	0.0	True	66.3	tall
seth roberts	2015	0.060730555555555565	0.5554018798792463	12	S.Roberts	OAK	wr	114	13.3	5	-0.06134800467177419	0.7076159488731062	-0.05270231263165042	s roberts	seth roberts	1.0	2014.0	2018.0	/players/R/RobeSe00.htm	74.0	195.0	February 22, 1991	B	435000.0	12.983101310070822	7.0	4577530.0	52.1	7.6	0.6444	1.0	3.588028169014085	0.0	True	44.5	tall
shaun hill	2014	0.13990806451612905	0.4627430111297872	31	S.Hill	STL	qb	-46	-14.1	8	-0.6574718663110297	-0.6243376497773493	-0.8903111605464311	s hill	shaun hill	8.0	2005.0	2016.0	/players/H/HillSh00.htm	77.0	210.0	January 9, 1980	W	1750000.0	14.375126345899696	6.0	2803449.0	76.3	18.3	0.4	9.0	0.0	4.411971830985915	False	58.0	tall
spencer ware	2016	0.06263235294117644	0.403501582610425	17	S.Ware	KC	rb	54	-2.7	3	-0.17079897103686514	-0.16983022374269865	-0.8775821789837308	s ware	spencer ware	2.0	2013.0	2018.0	/players/W/WareSp00.htm	70.0	229.0	November 23, 1991	B	958333.0	13.772950595719333	12.0	2070147.0	78.8	12.5	0.166447325913	3.0	1.588028169014085	0.0	False	66.3	short
stefon diggs	2015	0.3797642857142857	0.33485587166080016	21	S.Diggs	MIN	wr	108	3.8	4	-0.10900225830074167	0.08023493434444055	-0.3583757258952226	s diggs	stefon diggs	0.0	2015.0	2018.0	/players/D/DiggSt00.htm	72.0	191.0	November 29, 1993	B	491928.0	13.106087643302072	11.0	3488436.0	80.3	7.8	0.3531	0.0	4.588028169014085	0.0	True	72.5	short
stefon diggs	2016	0.21659379310344828	0.41797930396828603	29	S.Diggs	MIN	wr	186	8.2	3	0.6199522951931293	0.5053291890821686	-0.5308043554619281	s diggs	stefon diggs	1.0	2015.0	2018.0	/players/D/DiggSt00.htm	72.0	191.0	November 29, 1993	B	581928.0	13.27410200772049	8.0	3488436.0	80.3	7.8	0.3531	1.0	3.588028169014085	0.0	True	72.5	short
stefon diggs	2017	0.1273943181818182	0.44271334578566035	44	S.Diggs	MIN	wr	295	24.7	8	1.5630194929763446	1.5300156125678717	1.3850336959724463	s diggs	stefon diggs	2.0	2015.0	2018.0	/players/D/DiggSt00.htm	72.0	191.0	November 29, 1993	B	671928.0	13.417906470907937	13.0	3488436.0	80.3	7.8	0.3531	2.0	2.588028169014085	0.0	False	72.5	short
sterling shepard	2016	0.3282875	0.3707542691307865	28	S.Shepard	NYG	wr	91	-1.8	8	-0.1366657171171953	-0.13588225494758116	1.277007579806958	s shepard	sterling shepard	0.0	2016.0	2018.0	/players/S/ShepSt00.htm	70.0	201.0	February 10, 1993	B	1080831.0	13.893240747674232	11.0	20031443.0	58.7	17.1	0.6183	0.0	4.588028169014085	0.0	True	41.6	short
sterling shepard	2017	0.2646136363636364	0.4773299341602772	11	S.Shepard	NYG	wr	120	4.9	2	0.07457078573172382	0.22285060073676846	-0.8139736490176532	s shepard	sterling shepard	1.0	2016.0	2018.0	/players/S/ShepSt00.htm	70.0	201.0	February 10, 1993	B	1351039.0	14.116384484031231	3.0	20031443.0	58.7	17.1	0.6183	1.0	3.588028169014085	0.0	True	41.6	short
stevan ridley	2013	0.042878571428571426	0.4446439892743431	14	S.Ridley	BOS	rb	135	10.2	7	0.6830771870005644	0.8978826386994556	0.4149406411738541	s ridley	stevan ridley	2.0	2011.0	2018.0	/players/R/RidlSt00.htm	71.0	220.0	January 27, 1989	B		14.863362723999122	12.0	4728844.0	77.3	8.0	0.3815	2.0	2.588028169014085	0.0	False	69.3	short
steve johnson	2013	0.07156354166666667	0.40459609994890217	32	S.Johnson	BUF	wr	-24	-15.5	3	-1.0423377907027802	-1.026990192398272	-0.4848195443335772	s johnson	steve johnson	5.0	2008.0	2015.0	/players/J/JohnSt00.htm	74.0	210.0	November 28, 1986	B		14.863362723999122	6.0	1135503.0	80.2	12.2	0.047614077568	5.0	0.0	0.41197183098591506	False	68.0	tall
steve johnson	2014	0.137356	0.5102909317895691	25	S.Johnson	SF	wr	139	23.4	3	0.14546271473763064	1.464284310330525	-0.544835862422086	s johnson	steve johnson	6.0	2008.0	2015.0	/players/J/JohnSt00.htm	74.0	210.0	November 28, 1986	B		14.863362723999122	8.0	4577530.0	52.1	7.6	0.7608918819033	6.0	0.0	1.411971830985915	False	44.5	tall
